time,id,x,y,z
7.22,20,-0.14,0.0,3.59
7.23,1,0.19,0.0,3.98
7.23,2,0.54,0.0,4.36
7.23,3,0.87,0.0,4.71
7.23,4,1.01,0.0,5.06
7.23,5,1.44,0.0,5.04
7.23,6,1.05,0.0,4.91
7.23,7,0.63,0.0,5.53
7.23,8,0.32,0.0,5.82
7.23,9,0.01,0.0,5.98
7.23,10,-0.02,0.0,6.47
7.23,11,-0.04,0.0,6.06
7.23,12,-0.54,0.0,5.63
7.23,13,-0.88,0.0,5.28
7.23,14,-1.07,0.0,4.99
7.23,15,-1.23,0.0,4.78
7.23,16,-1.2,0.0,5.19
7.23,17,-0.63,0.0,4.46
7.23,18,-0.31,0.0,4.13
7.23,19,-0.05,0.0,3.92
7.23,20,-0.09,0.0,3.6
7.25,1,0.25,0.0,4.0
7.25,2,0.58,0.0,4.39
7.25,3,0.89,0.0,4.74
7.25,4,1.03,0.0,5.13
7.25,5,1.43,0.0,5.09
7.25,6,1.04,0.0,4.96
7.25,7,0.61,0.0,5.57
7.25,8,0.28,0.0,5.84
7.25,9,-0.04,0.0,5.99
7.25,10,-0.07,0.0,6.46
7.25,11,-0.1,0.0,6.06
7.25,12,-0.58,0.0,5.6
7.25,13,-0.91,0.0,5.24
7.25,14,-1.08,0.0,4.94
7.25,15,-1.23,0.0,4.73
7.25,16,-1.18,0.0,5.15
7.25,17,-0.61,0.0,4.42
7.25,18,-0.28,0.0,4.1
7.25,19,-0.0,0.0,3.91
7.25,20,-0.04,0.0,3.6
7.27,1,0.31,0.0,4.03
7.27,2,0.62,0.0,4.42
7.27,3,0.92,0.0,4.76
7.27,4,1.04,0.0,5.19
7.27,5,1.42,0.0,5.13
7.27,6,1.02,0.0,5.0
7.27,7,0.58,0.0,5.61
7.27,8,0.25,0.0,5.87
7.27,9,-0.08,0.0,6.0
7.27,10,-0.12,0.0,6.46
7.27,11,-0.16,0.0,6.05
7.27,12,-0.62,0.0,5.57
7.27,13,-0.93,0.0,5.21
7.27,14,-1.09,0.0,4.89
7.27,15,-1.23,0.0,4.67
7.27,16,-1.17,0.0,5.11
7.27,17,-0.58,0.0,4.38
7.27,18,-0.24,0.0,4.07
7.27,19,0.04,0.0,3.89
7.27,20,0.01,0.0,3.6
7.28,1,0.36,0.0,4.05
7.28,2,0.66,0.0,4.44
7.28,3,0.95,0.0,4.79
7.28,4,1.06,0.0,5.25
7.28,5,1.41,0.0,5.18
7.28,6,1.01,0.0,5.05
7.28,7,0.55,0.0,5.65
7.28,8,0.22,0.0,5.89
7.28,9,-0.12,0.0,6.01
7.28,10,-0.17,0.0,6.45
7.28,11,-0.22,0.0,6.04
7.28,12,-0.66,0.0,5.55
7.28,13,-0.96,0.0,5.17
7.28,14,-1.1,0.0,4.84
7.28,15,-1.23,0.0,4.61
7.28,16,-1.16,0.0,5.07
7.28,17,-0.55,0.0,4.33
7.28,18,-0.21,0.0,4.05
7.28,19,0.09,0.0,3.88
7.28,20,0.06,0.0,3.6
7.3,1,0.41,0.0,4.07
7.3,2,0.7,0.0,4.47
7.3,3,0.97,0.0,4.82
7.3,4,1.08,0.0,5.31
7.3,5,1.41,0.0,5.23
7.3,6,0.99,0.0,5.09
7.3,7,0.52,0.0,5.7
7.3,8,0.19,0.0,5.92
7.3,9,-0.17,0.0,6.02
7.3,10,-0.22,0.0,6.44
7.3,11,-0.28,0.0,6.03
7.3,12,-0.7,0.0,5.52
7.3,13,-0.98,0.0,5.14
7.3,14,-1.11,0.0,4.79
7.3,15,-1.22,0.0,4.54
7.3,16,-1.15,0.0,5.03
7.3,17,-0.52,0.0,4.29
7.3,18,-0.17,0.0,4.02
7.3,19,0.14,0.0,3.87
7.3,20,0.1,0.0,3.6
7.31,1,0.46,0.0,4.09
7.31,2,0.74,0.0,4.5
7.31,3,1.0,0.0,4.85
7.31,4,1.1,0.0,5.37
7.31,5,1.4,0.0,5.28
7.31,6,0.97,0.0,5.14
7.31,7,0.5,0.0,5.74
7.31,8,0.16,0.0,5.95
7.31,9,-0.21,0.0,6.04
7.31,10,-0.27,0.0,6.43
7.31,11,-0.35,0.0,6.01
7.31,12,-0.74,0.0,5.49
7.31,13,-1.0,0.0,5.11
7.31,14,-1.13,0.0,4.74
7.31,15,-1.22,0.0,4.48
7.31,16,-1.14,0.0,4.99
7.31,17,-0.49,0.0,4.25
7.31,18,-0.14,0.0,3.99
7.31,19,0.19,0.0,3.85
7.31,20,0.15,0.0,3.6
7.33,1,0.51,0.0,4.11
7.33,2,0.78,0.0,4.53
7.33,3,1.03,0.0,4.88
7.33,4,1.11,0.0,5.43
7.33,5,1.4,0.0,5.33
7.33,6,0.95,0.0,5.18
7.33,7,0.47,0.0,5.78
7.33,8,0.13,0.0,5.98
7.33,9,-0.25,0.0,6.05
7.33,10,-0.32,0.0,6.42
7.33,11,-0.41,0.0,6.0
7.33,12,-0.79,0.0,5.46
7.33,13,-1.02,0.0,5.08
7.33,14,-1.14,0.0,4.68
7.33,15,-1.22,0.0,4.42
7.33,16,-1.13,0.0,4.95
7.33,17,-0.47,0.0,4.21
7.33,18,-0.1,0.0,3.97
7.33,19,0.24,0.0,3.84
7.33,20,0.2,0.0,3.6
7.34,1,0.56,0.0,4.13
7.34,2,0.83,0.0,4.56
7.34,3,1.06,0.0,4.91
7.34,4,1.13,0.0,5.48
7.34,5,1.39,0.0,5.38
7.34,6,0.93,0.0,5.23
7.34,7,0.45,0.0,5.82
7.34,8,0.1,0.0,6.01
7.34,9,-0.29,0.0,6.07
7.34,10,-0.37,0.0,6.41
7.34,11,-0.47,0.0,5.97
7.34,12,-0.83,0.0,5.43
7.34,13,-1.04,0.0,5.06
7.34,14,-1.16,0.0,4.63
7.34,15,-1.22,0.0,4.35
7.34,16,-1.12,0.0,4.91
7.34,17,-0.44,0.0,4.17
7.34,18,-0.06,0.0,3.94
7.34,19,0.29,0.0,3.83
7.34,20,0.25,0.0,3.6
7.36,1,0.61,0.0,4.15
7.36,2,0.87,0.0,4.58
7.36,3,1.09,0.0,4.95
7.36,4,1.14,0.0,5.53
7.36,5,1.39,0.0,5.43
7.36,6,0.91,0.0,5.28
7.36,7,0.42,0.0,5.86
7.36,8,0.06,0.0,6.04
7.36,9,-0.34,0.0,6.09
7.36,10,-0.41,0.0,6.41
7.36,11,-0.52,0.0,5.95
7.36,12,-0.87,0.0,5.41
7.36,13,-1.06,0.0,5.04
7.36,14,-1.17,0.0,4.57
7.36,15,-1.21,0.0,4.29
7.36,16,-1.1,0.0,4.86
7.36,17,-0.41,0.0,4.13
7.36,18,-0.02,0.0,3.91
7.36,19,0.34,0.0,3.83
7.36,20,0.3,0.0,3.6
7.37,1,0.66,0.0,4.16
7.37,2,0.91,0.0,4.61
7.37,3,1.12,0.0,4.99
7.37,4,1.15,0.0,5.58
7.37,5,1.39,0.0,5.47
7.37,6,0.89,0.0,5.32
7.37,7,0.39,0.0,5.9
7.37,8,0.02,0.0,6.07
7.37,9,-0.38,0.0,6.1
7.37,10,-0.46,0.0,6.4
7.37,11,-0.58,0.0,5.92
7.37,12,-0.91,0.0,5.38
7.37,13,-1.09,0.0,5.02
7.37,14,-1.19,0.0,4.52
7.37,15,-1.21,0.0,4.22
7.37,16,-1.08,0.0,4.82
7.37,17,-0.38,0.0,4.09
7.37,18,0.01,0.0,3.88
7.37,19,0.39,0.0,3.82
7.37,20,0.35,0.0,3.6
7.39,1,0.7,0.0,4.18
7.39,2,0.95,0.0,4.64
7.39,3,1.15,0.0,5.03
7.39,4,1.17,0.0,5.64
7.39,5,1.38,0.0,5.52
7.39,6,0.87,0.0,5.37
7.39,7,0.36,0.0,5.94
7.39,8,-0.02,0.0,6.1
7.39,9,-0.42,0.0,6.12
7.39,10,-0.51,0.0,6.4
7.39,11,-0.63,0.0,5.9
7.39,12,-0.95,0.0,5.35
7.39,13,-1.12,0.0,4.99
7.39,14,-1.2,0.0,4.47
7.39,15,-1.2,0.0,4.16
7.39,16,-1.06,0.0,4.77
7.39,17,-0.35,0.0,4.04
7.39,18,0.05,0.0,3.85
7.39,19,0.44,0.0,3.81
7.39,20,0.39,0.0,3.6
7.41,1,0.75,0.0,4.2
7.41,2,0.99,0.0,4.67
7.41,3,1.18,0.0,5.07
7.41,4,1.18,0.0,5.69
7.41,5,1.38,0.0,5.57
7.41,6,0.86,0.0,5.42
7.41,7,0.34,0.0,5.98
7.41,8,-0.06,0.0,6.13
7.41,9,-0.47,0.0,6.13
7.41,10,-0.56,0.0,6.39
7.41,11,-0.68,0.0,5.88
7.41,12,-0.99,0.0,5.33
7.41,13,-1.15,0.0,4.96
7.41,14,-1.22,0.0,4.41
7.41,15,-1.2,0.0,4.1
7.41,16,-1.04,0.0,4.72
7.41,17,-0.33,0.0,4.0
7.41,18,0.09,0.0,3.82
7.41,19,0.49,0.0,3.8
7.41,20,0.44,0.0,3.61
7.42,1,0.8,0.0,4.21
7.42,2,1.03,0.0,4.7
7.42,3,1.21,0.0,5.11
7.42,4,1.19,0.0,5.74
7.42,5,1.37,0.0,5.61
7.42,6,0.84,0.0,5.46
7.42,7,0.31,0.0,6.02
7.42,8,-0.1,0.0,6.16
7.42,9,-0.51,0.0,6.14
7.42,10,-0.61,0.0,6.39
7.42,11,-0.73,0.0,5.85
7.42,12,-1.03,0.0,5.3
7.42,13,-1.18,0.0,4.93
7.42,14,-1.23,0.0,4.37
7.42,15,-1.19,0.0,4.04
7.42,16,-1.02,0.0,4.68
7.42,17,-0.3,0.0,3.96
7.42,18,0.13,0.0,3.79
7.42,19,0.54,0.0,3.8
7.42,20,0.49,0.0,3.61
7.44,1,0.85,0.0,4.23
7.44,2,1.07,0.0,4.72
7.44,3,1.24,0.0,5.15
7.44,4,1.2,0.0,5.79
7.44,5,1.37,0.0,5.66
7.44,6,0.82,0.0,5.51
7.44,7,0.28,0.0,6.06
7.44,8,-0.14,0.0,6.19
7.44,9,-0.56,0.0,6.16
7.44,10,-0.66,0.0,6.39
7.44,11,-0.78,0.0,5.83
7.44,12,-1.07,0.0,5.28
7.44,13,-1.21,0.0,4.89
7.44,14,-1.25,0.0,4.32
7.44,15,-1.19,0.0,3.98
7.44,16,-1.0,0.0,4.63
7.44,17,-0.27,0.0,3.92
7.44,18,0.17,0.0,3.76
7.44,19,0.58,0.0,3.79
7.44,20,0.54,0.0,3.61
7.45,1,0.89,0.0,4.25
7.45,2,1.11,0.0,4.75
7.45,3,1.27,0.0,5.19
7.45,4,1.21,0.0,5.84
7.45,5,1.37,0.0,5.7
7.45,6,0.81,0.0,5.56
7.45,7,0.25,0.0,6.11
7.45,8,-0.18,0.0,6.22
7.45,9,-0.6,0.0,6.17
7.45,10,-0.71,0.0,6.38
7.45,11,-0.82,0.0,5.81
7.45,12,-1.11,0.0,5.25
7.45,13,-1.24,0.0,4.86
7.45,14,-1.26,0.0,4.27
7.45,15,-1.18,0.0,3.93
7.45,16,-0.98,0.0,4.58
7.45,17,-0.24,0.0,3.88
7.45,18,0.21,0.0,3.73
7.45,19,0.63,0.0,3.78
7.45,20,0.58,0.0,3.61
7.47,1,0.94,0.0,4.26
7.47,2,1.16,0.0,4.78
7.47,3,1.3,0.0,5.23
7.47,4,1.22,0.0,5.89
7.47,5,1.36,0.0,5.75
7.47,6,0.79,0.0,5.61
7.47,7,0.22,0.0,6.15
7.47,8,-0.22,0.0,6.25
7.47,9,-0.64,0.0,6.18
7.47,10,-0.77,0.0,6.38
7.47,11,-0.87,0.0,5.8
7.47,12,-1.16,0.0,5.22
7.47,13,-1.27,0.0,4.82
7.47,14,-1.28,0.0,4.23
7.47,15,-1.17,0.0,3.88
7.47,16,-0.96,0.0,4.53
7.47,17,-0.21,0.0,3.84
7.47,18,0.25,0.0,3.7
7.47,19,0.69,0.0,3.78
7.47,20,0.63,0.0,3.61
7.49,1,0.99,0.0,4.28
7.49,2,1.2,0.0,4.81
7.49,3,1.33,0.0,5.27
7.49,4,1.23,0.0,5.94
7.49,5,1.36,0.0,5.79
7.49,6,0.78,0.0,5.65
7.49,7,0.2,0.0,6.19
7.49,8,-0.26,0.0,6.28
7.49,9,-0.69,0.0,6.19
7.49,10,-0.82,0.0,6.37
7.49,11,-0.92,0.0,5.78
7.49,12,-1.2,0.0,5.19
7.49,13,-1.3,0.0,4.78
7.49,14,-1.29,0.0,4.18
7.49,15,-1.16,0.0,3.83
7.49,16,-0.94,0.0,4.48
7.49,17,-0.19,0.0,3.79
7.49,18,0.29,0.0,3.67
7.49,19,0.74,0.0,3.77
7.49,20,0.68,0.0,3.61
7.5,1,1.03,0.0,4.3
7.5,2,1.24,0.0,4.83
7.5,3,1.36,0.0,5.31
7.5,4,1.24,0.0,6.0
7.5,5,1.35,0.0,5.83
7.5,6,0.76,0.0,5.7
7.5,7,0.17,0.0,6.23
7.5,8,-0.3,0.0,6.31
7.5,9,-0.73,0.0,6.2
7.5,10,-0.87,0.0,6.37
7.5,11,-0.96,0.0,5.76
7.5,12,-1.24,0.0,5.16
7.5,13,-1.33,0.0,4.73
7.5,14,-1.31,0.0,4.13
7.5,15,-1.16,0.0,3.78
7.5,16,-0.92,0.0,4.44
7.5,17,-0.16,0.0,3.75
7.5,18,0.33,0.0,3.64
7.5,19,0.79,0.0,3.76
7.5,20,0.72,0.0,3.62
7.52,1,1.08,0.0,4.31
7.52,2,1.28,0.0,4.86
7.52,3,1.39,0.0,5.35
7.52,4,1.26,0.0,6.05
7.52,5,1.35,0.0,5.87
7.52,6,0.75,0.0,5.75
7.52,7,0.14,0.0,6.27
7.52,8,-0.34,0.0,6.34
7.52,9,-0.77,0.0,6.21
7.52,10,-0.92,0.0,6.36
7.52,11,-1.01,0.0,5.74
7.52,12,-1.28,0.0,5.14
7.52,13,-1.36,0.0,4.69
7.52,14,-1.32,0.0,4.08
7.52,15,-1.15,0.0,3.73
7.52,16,-0.9,0.0,4.39
7.52,17,-0.13,0.0,3.71
7.52,18,0.37,0.0,3.61
7.52,19,0.84,0.0,3.76
7.52,20,0.77,0.0,3.62
7.53,1,1.13,0.0,4.33
7.53,2,1.32,0.0,4.89
7.53,3,1.42,0.0,5.39
7.53,4,1.27,0.0,6.1
7.53,5,1.34,0.0,5.92
7.53,6,0.73,0.0,5.79
7.53,7,0.11,0.0,6.31
7.53,8,-0.37,0.0,6.37
7.53,9,-0.82,0.0,6.22
7.53,10,-0.98,0.0,6.36
7.53,11,-1.06,0.0,5.72
7.53,12,-1.32,0.0,5.11
7.53,13,-1.39,0.0,4.65
7.53,14,-1.34,0.0,4.04
7.53,15,-1.14,0.0,3.68
7.53,16,-0.89,0.0,4.34
7.53,17,-0.1,0.0,3.67
7.53,18,0.41,0.0,3.58
7.53,19,0.89,0.0,3.75
7.53,20,0.82,0.0,3.62
7.55,1,1.18,0.0,4.35
7.55,2,1.36,0.0,4.92
7.55,3,1.45,0.0,5.43
7.55,4,1.28,0.0,6.16
7.55,5,1.33,0.0,5.96
7.55,6,0.71,0.0,5.84
7.55,7,0.08,0.0,6.35
7.55,8,-0.41,0.0,6.4
7.55,9,-0.86,0.0,6.23
7.55,10,-1.03,0.0,6.35
7.55,11,-1.11,0.0,5.71
7.55,12,-1.36,0.0,5.08
7.55,13,-1.42,0.0,4.61
7.55,14,-1.35,0.0,3.99
7.55,15,-1.14,0.0,3.63
7.55,16,-0.87,0.0,4.3
7.55,17,-0.07,0.0,3.63
7.55,18,0.45,0.0,3.55
7.55,19,0.94,0.0,3.74
7.55,20,0.86,0.0,3.62
7.57,1,1.22,0.0,4.36
7.57,2,1.4,0.0,4.95
7.57,3,1.47,0.0,5.47
7.57,4,1.3,0.0,6.21
7.57,5,1.32,0.0,6.0
7.57,6,0.7,0.0,5.89
7.57,7,0.06,0.0,6.39
7.57,8,-0.45,0.0,6.43
7.57,9,-0.9,0.0,6.24
7.57,10,-1.09,0.0,6.34
7.57,11,-1.15,0.0,5.69
7.57,12,-1.4,0.0,5.05
7.57,13,-1.45,0.0,4.57
7.57,14,-1.36,0.0,3.94
7.57,15,-1.13,0.0,3.58
7.57,16,-0.85,0.0,4.25
7.57,17,-0.05,0.0,3.59
7.57,18,0.49,0.0,3.52
7.57,19,1.0,0.0,3.73
7.57,20,0.9,0.0,3.62
7.58,1,1.27,0.0,4.38
7.58,2,1.45,0.0,4.97
7.58,3,1.5,0.0,5.51
7.58,4,1.32,0.0,6.27
7.58,5,1.31,0.0,6.04
7.58,6,0.68,0.0,5.94
7.58,7,0.03,0.0,6.44
7.58,8,-0.49,0.0,6.46
7.58,9,-0.94,0.0,6.25
7.58,10,-1.14,0.0,6.33
7.58,11,-1.2,0.0,5.67
7.58,12,-1.45,0.0,5.02
7.58,13,-1.48,0.0,4.53
7.58,14,-1.38,0.0,3.89
7.58,15,-1.12,0.0,3.53
7.58,16,-0.83,0.0,4.2
7.58,17,-0.02,0.0,3.54
7.58,18,0.53,0.0,3.49
7.58,19,1.05,0.0,3.73
7.58,20,0.94,0.0,3.63
7.6,1,1.32,0.0,4.4
7.6,2,1.49,0.0,5.0
7.6,3,1.53,0.0,5.55
7.6,4,1.34,0.0,6.32
7.6,5,1.3,0.0,6.08
7.6,6,0.67,0.0,5.98
7.6,7,0.0,0.0,6.48
7.6,8,-0.53,0.0,6.49
7.6,9,-0.98,0.0,6.27
7.6,10,-1.2,0.0,6.32
7.6,11,-1.25,0.0,5.65
7.6,12,-1.49,0.0,5.0
7.6,13,-1.51,0.0,4.49
7.6,14,-1.39,0.0,3.84
7.6,15,-1.11,0.0,3.48
7.6,16,-0.82,0.0,4.16
7.6,17,0.01,0.0,3.5
7.6,18,0.57,0.0,3.46
7.6,19,1.1,0.0,3.72
7.6,20,0.99,0.0,3.63
7.61,1,1.36,0.0,4.41
7.61,2,1.53,0.0,5.03
7.61,3,1.56,0.0,5.59
7.61,4,1.36,0.0,6.37
7.61,5,1.29,0.0,6.12
7.61,6,0.65,0.0,6.03
7.61,7,-0.03,0.0,6.52
7.61,8,-0.57,0.0,6.52
7.61,9,-1.02,0.0,6.28
7.61,10,-1.25,0.0,6.31
7.61,11,-1.29,0.0,5.64
7.61,12,-1.53,0.0,4.97
7.61,13,-1.54,0.0,4.45
7.61,14,-1.41,0.0,3.8
7.61,15,-1.11,0.0,3.43
7.61,16,-0.8,0.0,4.11
7.61,17,0.04,0.0,3.46
7.61,18,0.61,0.0,3.43
7.61,19,1.16,0.0,3.7
7.61,20,1.03,0.0,3.64
7.63,1,1.41,0.0,4.43
7.63,2,1.57,0.0,5.06
7.63,3,1.59,0.0,5.63
7.63,4,1.37,0.0,6.42
7.63,5,1.28,0.0,6.17
7.63,6,0.64,0.0,6.08
7.63,7,-0.06,0.0,6.56
7.63,8,-0.61,0.0,6.55
7.63,9,-1.06,0.0,6.3
7.63,10,-1.31,0.0,6.3
7.63,11,-1.34,0.0,5.62
7.63,12,-1.57,0.0,4.94
7.63,13,-1.57,0.0,4.41
7.63,14,-1.42,0.0,3.75
7.63,15,-1.1,0.0,3.38
7.63,16,-0.78,0.0,4.06
7.63,17,0.07,0.0,3.42
7.63,18,0.65,0.0,3.4
7.63,19,1.22,0.0,3.69
7.63,20,1.07,0.0,3.64
7.65,1,1.46,0.0,4.45
7.65,2,1.61,0.0,5.09
7.65,3,1.62,0.0,5.67
7.65,4,1.39,0.0,6.48
7.65,5,1.27,0.0,6.21
7.65,6,0.62,0.0,6.13
7.65,7,-0.08,0.0,6.6
7.65,8,-0.65,0.0,6.58
7.65,9,-1.1,0.0,6.31
7.65,10,-1.36,0.0,6.29
7.65,11,-1.39,0.0,5.6
7.65,12,-1.61,0.0,4.91
7.65,13,-1.6,0.0,4.37
7.65,14,-1.43,0.0,3.7
7.65,15,-1.09,0.0,3.33
7.65,16,-0.76,0.0,4.02
7.65,17,0.09,0.0,3.38
7.65,18,0.69,0.0,3.37
7.65,19,1.27,0.0,3.68
7.65,20,1.11,0.0,3.65
7.66,1,1.5,0.0,4.46
7.66,2,1.65,0.0,5.11
7.66,3,1.65,0.0,5.71
7.66,4,1.41,0.0,6.53
7.66,5,1.26,0.0,6.26
7.66,6,0.6,0.0,6.17
7.66,7,-0.11,0.0,6.64
7.66,8,-0.69,0.0,6.61
7.66,9,-1.14,0.0,6.33
7.66,10,-1.42,0.0,6.28
7.66,11,-1.43,0.0,5.58
7.66,12,-1.65,0.0,4.88
7.66,13,-1.63,0.0,4.33
7.66,14,-1.45,0.0,3.65
7.66,15,-1.09,0.0,3.28
7.66,16,-0.75,0.0,3.97
7.66,17,0.12,0.0,3.34
7.66,18,0.73,0.0,3.34
7.66,19,1.33,0.0,3.66
7.66,20,1.14,0.0,3.66
7.68,1,1.55,0.0,4.48
7.68,2,1.69,0.0,5.14
7.68,3,1.68,0.0,5.75
7.68,4,1.43,0.0,6.58
7.68,5,1.24,0.0,6.3
7.68,6,0.59,0.0,6.22
7.68,7,-0.14,0.0,6.68
7.68,8,-0.73,0.0,6.64
7.68,9,-1.19,0.0,6.35
7.68,10,-1.47,0.0,6.27
7.68,11,-1.48,0.0,5.57
7.68,12,-1.69,0.0,4.85
7.68,13,-1.66,0.0,4.29
7.68,14,-1.46,0.0,3.6
7.68,15,-1.08,0.0,3.23
7.68,16,-0.73,0.0,3.92
7.68,17,0.15,0.0,3.29
7.68,18,0.77,0.0,3.31
7.68,19,1.38,0.0,3.64
7.68,20,1.18,0.0,3.67
7.69,1,1.6,0.0,4.5
7.69,2,1.74,0.0,5.17
7.69,3,1.71,0.0,5.79
7.69,4,1.45,0.0,6.62
7.69,5,1.23,0.0,6.35
7.69,6,0.57,0.0,6.27
7.69,7,-0.17,0.0,6.72
7.69,8,-0.77,0.0,6.67
7.69,9,-1.23,0.0,6.36
7.69,10,-1.52,0.0,6.25
7.69,11,-1.53,0.0,5.55
7.69,12,-1.74,0.0,4.83
7.69,13,-1.69,0.0,4.25
7.69,14,-1.48,0.0,3.55
7.69,15,-1.07,0.0,3.18
7.69,16,-0.71,0.0,3.87
7.69,17,0.18,0.0,3.25
7.69,18,0.81,0.0,3.28
7.69,19,1.44,0.0,3.62
7.69,20,1.23,0.0,3.69
7.71,1,1.65,0.0,4.51
7.71,2,1.78,0.0,5.2
7.71,3,1.74,0.0,5.83
7.71,4,1.47,0.0,6.67
7.71,5,1.22,0.0,6.4
7.71,6,0.56,0.0,6.31
7.71,7,-0.19,0.0,6.77
7.71,8,-0.81,0.0,6.7
7.71,9,-1.27,0.0,6.38
7.71,10,-1.57,0.0,6.24
7.71,11,-1.57,0.0,5.53
7.71,12,-1.78,0.0,4.8
7.71,13,-1.72,0.0,4.21
7.71,14,-1.49,0.0,3.51
7.71,15,-1.07,0.0,3.13
7.71,16,-0.69,0.0,3.83
7.71,17,0.21,0.0,3.21
7.71,18,0.85,0.0,3.25
7.71,19,1.49,0.0,3.6
7.71,20,1.27,0.0,3.7
7.73,1,1.69,0.0,4.53
7.73,2,1.82,0.0,5.22
7.73,3,1.77,0.0,5.87
7.73,4,1.49,0.0,6.72
7.73,5,1.21,0.0,6.44
7.73,6,0.54,0.0,6.36
7.73,7,-0.22,0.0,6.81
7.73,8,-0.85,0.0,6.73
7.73,9,-1.32,0.0,6.4
7.73,10,-1.63,0.0,6.23
7.73,11,-1.62,0.0,5.51
7.73,12,-1.82,0.0,4.77
7.73,13,-1.75,0.0,4.17
7.73,14,-1.5,0.0,3.46
7.73,15,-1.06,0.0,3.08
7.73,16,-0.67,0.0,3.78
7.73,17,0.23,0.0,3.17
7.73,18,0.89,0.0,3.22
7.73,19,1.54,0.0,3.58
7.73,20,1.31,0.0,3.71
7.74,1,1.74,0.0,4.55
7.74,2,1.86,0.0,5.25
7.74,3,1.8,0.0,5.91
7.74,4,1.51,0.0,6.77
7.74,5,1.2,0.0,6.49
7.74,6,0.53,0.0,6.41
7.74,7,-0.25,0.0,6.85
7.74,8,-0.89,0.0,6.76
7.74,9,-1.37,0.0,6.41
7.74,10,-1.68,0.0,6.21
7.74,11,-1.67,0.0,5.5
7.74,12,-1.86,0.0,4.74
7.74,13,-1.78,0.0,4.13
7.74,14,-1.52,0.0,3.41
7.74,15,-1.05,0.0,3.03
7.74,16,-0.66,0.0,3.73
7.74,17,0.26,0.0,3.13
7.74,18,0.93,0.0,3.19
7.74,19,1.59,0.0,3.56
7.74,20,1.35,0.0,3.73
7.75,1,1.79,0.0,4.56
7.75,2,1.9,0.0,5.28
7.75,3,1.83,0.0,5.95
7.75,4,1.53,0.0,6.81
7.75,5,1.19,0.0,6.54
7.75,6,0.51,0.0,6.46
7.75,7,-0.28,0.0,6.89
7.75,8,-0.93,0.0,6.79
7.75,9,-1.41,0.0,6.43
7.75,10,-1.73,0.0,6.2
7.75,11,-1.71,0.0,5.48
7.75,12,-1.9,0.0,4.71
7.75,13,-1.81,0.0,4.09
7.75,14,-1.53,0.0,3.36
7.75,15,-1.04,0.0,2.98
7.75,16,-0.64,0.0,3.69
7.75,17,0.29,0.0,3.09
7.75,18,0.97,0.0,3.16
7.75,19,1.64,0.0,3.54
7.75,20,1.4,0.0,3.74
7.77,1,1.83,0.0,4.58
7.77,2,1.94,0.0,5.31
7.77,3,1.86,0.0,5.99
7.77,4,1.55,0.0,6.86
7.77,5,1.18,0.0,6.59
7.77,6,0.49,0.0,6.5
7.77,7,-0.31,0.0,6.93
7.77,8,-0.97,0.0,6.82
7.77,9,-1.46,0.0,6.44
7.77,10,-1.77,0.0,6.19
7.77,11,-1.76,0.0,5.46
7.77,12,-1.94,0.0,4.69
7.77,13,-1.83,0.0,4.05
7.77,14,-1.55,0.0,3.31
7.77,15,-1.04,0.0,2.93
7.77,16,-0.62,0.0,3.64
7.77,17,0.32,0.0,3.05
7.77,18,1.01,0.0,3.13
7.77,19,1.69,0.0,3.52
7.77,20,1.45,0.0,3.75
7.79,1,1.88,0.0,4.6
7.79,2,1.98,0.0,5.34
7.79,3,1.89,0.0,6.03
7.79,4,1.56,0.0,6.91
7.79,5,1.17,0.0,6.64
7.79,6,0.48,0.0,6.55
7.79,7,-0.33,0.0,6.97
7.79,8,-1.01,0.0,6.85
7.79,9,-1.51,0.0,6.46
7.79,10,-1.82,0.0,6.18
7.79,11,-1.81,0.0,5.44
7.79,12,-1.99,0.0,4.66
7.79,13,-1.86,0.0,4.01
7.79,14,-1.56,0.0,3.27
7.79,15,-1.03,0.0,2.88
7.79,16,-0.6,0.0,3.59
7.79,17,0.35,0.0,3.0
7.79,18,1.05,0.0,3.1
7.79,19,1.74,0.0,3.5
7.79,20,1.49,0.0,3.77
7.8,1,1.93,0.0,4.61
7.8,2,2.03,0.0,5.36
7.8,3,1.92,0.0,6.07
7.8,4,1.58,0.0,6.95
7.8,5,1.16,0.0,6.69
7.8,6,0.46,0.0,6.6
7.8,7,-0.36,0.0,7.01
7.8,8,-1.05,0.0,6.88
7.8,9,-1.55,0.0,6.48
7.8,10,-1.87,0.0,6.16
7.8,11,-1.86,0.0,5.43
7.8,12,-2.03,0.0,4.63
7.8,13,-1.89,0.0,3.96
7.8,14,-1.57,0.0,3.22
7.8,15,-1.02,0.0,2.83
7.8,16,-0.59,0.0,3.55
7.8,17,0.37,0.0,2.96
7.8,18,1.09,0.0,3.07
7.8,19,1.79,0.0,3.48
7.8,20,1.54,0.0,3.78
7.82,1,1.98,0.0,4.63
7.82,2,2.07,0.0,5.39
7.82,3,1.95,0.0,6.11
7.82,4,1.6,0.0,7.0
7.82,5,1.15,0.0,6.74
7.82,6,0.45,0.0,6.65
7.82,7,-0.39,0.0,7.06
7.82,8,-1.09,0.0,6.91
7.82,9,-1.6,0.0,6.49
7.82,10,-1.92,0.0,6.15
7.82,11,-1.9,0.0,5.41
7.82,12,-2.07,0.0,4.6
7.82,13,-1.92,0.0,3.92
7.82,14,-1.59,0.0,3.17
7.82,15,-1.02,0.0,2.78
